id,sample1,sample2,sample3
nt8_NAV2,10,7,6
nt1_NBEA,1,1,5
nt2_NBEA,5,4,5
nt3_NBEA,5,4,5
nt4_NBEA,4,4,3
nt5_NBEA,7,NA,1
nt6_NBEA,6,5,4
nt7_NBEA,4,1,1
nt8_NBEA,1,1,1
nt1_NBPF15,2,2,NA
nt2_NBPF15,2,1,NA
nt3_NBPF15,1,1,NA
nt4_NBPF15,2,NA,NA
nt5_NBPF15,2,6,NA
nt7_NBPF15,2,1,NA
nt1_NCK1,5,3,9
nt2_NCK1,3,NA,4
nt3_NCK1,5,2,11
nt4_NCK1,6,2,NA
nt5_NCK1,2,4,5
nt6_NCK1,2,NA,3
nt7_NCK1,8,4,10
nt8_NCK1,4,1,4
nt1_NCKAP1,3,1,2
nt2_NCKAP1,7,7,3
nt3_NCKAP1,1,3,2
nt4_NCKAP1,4,1,1
nt6_NCKAP1,1,NA,NA
nt7_NCKAP1,1,2,1
nt8_NCKAP1,4,2,2
nt1_NDE1,5,8,4
nt2_NDE1,4,3,4
nt3_NDE1,3,NA,NA
nt4_NDE1,2,2,NA
nt5_NDE1,10,6,7
nt6_NDE1,1,1,NA
nt7_NDE1,2,1,2
nt8_NDE1,3,2,1
nt1_NDUFA4,7,5,4
nt2_NDUFA4,11,2,4
nt3_NDUFA4,3,3,1
nt5_NDUFA4,2,2,4
nt6_NDUFA4,5,5,5
nt7_NDUFA4,2,NA,3
nt1_NECAP1,1,2,9
nt2_NECAP1,14,8,14
nt3_NECAP1,1,NA,1
nt5_NECAP1,9,4,4
nt6_NECAP1,6,2,2
nt7_NECAP1,7,5,3
nt8_NECAP1,1,1,1
nt2_NEK6,1,2,NA
nt3_NEK6,1,NA,NA
nt4_NEK6,7,3,5
nt5_NEK6,6,2,5
nt6_NEK6,4,4,1
nt7_NEK6,2,NA,1
nt8_NEK6,3,5,2
nt1_NELL1,2,2,2
nt3_NELL1,9,4,4
nt4_NELL1,1,NA,2
nt5_NELL1,3,4,4
nt6_NELL1,2,NA,NA
nt7_NELL1,5,4,3
nt8_NELL1,1,NA,NA
nt1_NEO1,3,3,6
nt2_NEO1,5,5,7
nt3_NEO1,3,2,4
nt4_NEO1,3,1,1
nt5_NEO1,1,1,2
nt6_NEO1,1,NA,2
nt7_NEO1,3,4,4
nt8_NEO1,1,NA,NA
nt1_NET1,4,4,5
nt2_NET1,1,3,4
nt3_NET1,3,4,3
nt4_NET1,4,3,6
nt5_NET1,7,7,11
nt6_NET1,2,1,2
nt7_NET1,2,5,NA
nt8_NET1,5,6,5
nt1_NETO1,10,8,7
nt4_NETO1,2,2,2
nt5_NETO1,6,9,5
nt7_NETO1,5,11,6
nt8_NETO1,3,3,4
nt1_NHLH1,2,8,5
nt2_NHLH1,6,12,12
nt3_NHLH1,6,4,3
nt4_NHLH1,5,6,5
nt5_NHLH1,2,6,7
nt6_NHLH1,3,1,3
nt7_NHLH1,4,3,4
nt8_NHLH1,3,2,4
nt1_NIPA2,3,8,4
nt3_NIPA2,6,6,4
nt4_NIPA2,5,4,3
nt5_NIPA2,1,3,4
nt7_NIPA2,2,2,1
nt8_NIPA2,5,3,2
nt1_NIPSNAP1,6,3,14
nt2_NIPSNAP1,3,3,3
nt4_NIPSNAP1,10,10,2
nt5_NIPSNAP1,8,1,7
nt6_NIPSNAP1,15,8,6
nt7_NIPSNAP1,9,8,11
nt8_NIPSNAP1,3,2,NA
nt1_NIPSNAP3A,14,6,5
nt2_NIPSNAP3A,1,1,NA
nt3_NIPSNAP3A,1,NA,1
nt4_NIPSNAP3A,5,5,4
nt5_NIPSNAP3A,8,2,1
nt6_NIPSNAP3A,1,4,NA
nt7_NIPSNAP3A,3,4,7
nt8_NIPSNAP3A,1,2,2
nt2_NKAP,2,4,2
nt3_NKAP,2,1,NA
nt4_NKAP,3,6,2
nt5_NKAP,3,1,2
nt7_NKAP,1,7,1
nt8_NKAP,1,1,NA
nt1_NKIRAS1,3,NA,2
nt3_NKIRAS1,2,3,3
nt4_NKIRAS1,2,1,4
nt6_NKIRAS1,3,1,4
nt7_NKIRAS1,10,5,8
nt8_NKIRAS1,3,3,3
nt1_NLRP2,6,2,2
nt2_NLRP2,5,6,4
nt3_NLRP2,8,4,13
nt4_NLRP2,4,4,12
nt5_NLRP2,4,2,4
nt6_NLRP2,8,1,5
nt7_NLRP2,3,NA,NA
nt8_NLRP2,6,1,1
nt1_NMT1,5,5,NA
nt3_NMT1,3,1,1
nt4_NMT1,3,1,NA
nt5_NMT1,5,1,NA
nt6_NMT1,4,1,NA
nt7_NMT1,5,5,NA
nt8_NMT1,8,4,4
nt1_NOL4,2,2,1
nt2_NOL4,4,4,7
nt4_NOL4,5,NA,1
nt5_NOL4,2,3,2
nt6_NOL4,3,4,2
nt7_NOL4,2,NA,5
nt8_NOL4,4,3,10
nt1_NOVA1,5,1,4
nt2_NOVA1,4,1,NA
nt3_NOVA1,4,2,1
nt4_NOVA1,2,2,3
nt5_NOVA1,6,1,2
nt7_NOVA1,6,8,1
nt8_NOVA1,2,3,NA
nt1_NPBWR1,6,3,2
nt2_NPBWR1,8,2,4
nt3_NPBWR1,7,3,2
nt5_NPBWR1,11,1,11
nt6_NPBWR1,8,5,8
nt7_NPBWR1,3,NA,5
nt1_NPR1,2,3,3
nt2_NPR1,9,6,2
nt4_NPR1,6,3,6
nt5_NPR1,7,6,5
nt6_NPR1,9,9,5
nt8_NPR1,5,NA,1
nt2_NPTX1,7,1,4
nt4_NPTX1,2,3,2
nt5_NPTX1,3,2,1
nt7_NPTX1,5,3,1
nt8_NPTX1,13,10,12
nt1_NR1H2,22,8,16
nt2_NR1H2,2,2,2
nt3_NR1H2,1,4,5
nt4_NR1H2,7,6,11
nt5_NR1H2,3,2,5
nt6_NR1H2,6,4,4
nt7_NR1H2,1,5,NA
nt8_NR1H2,10,6,15
nt1_NR2C1,2,3,2
nt2_NR2C1,2,NA,2
nt3_NR2C1,1,1,1
nt4_NR2C1,4,5,NA
nt5_NR2C1,3,3,3
nt6_NR2C1,2,2,2
nt8_NR2C1,2,3,3
nt1_NR5A1,4,NA,1
nt3_NR5A1,5,6,6
nt4_NR5A1,5,2,3
nt5_NR5A1,8,5,3
nt6_NR5A1,3,1,2
nt7_NR5A1,4,4,2
nt8_NR5A1,5,6,2
nt2_NRBP1,7,2,8
nt3_NRBP1,4,6,2
nt4_NRBP1,2,4,NA
nt5_NRBP1,2,NA,1
nt6_NRBP1,3,NA,2
nt8_NRBP1,7,3,1
nt2_NSG1,9,2,9
nt3_NSG1,7,3,5
nt4_NSG1,14,20,11
nt5_NSG1,5,10,9
nt6_NSG1,1,NA,1
nt7_NSG1,7,3,3
nt8_NSG1,8,4,3
A2M_nt1,17,15,11
AADAC_nt1,2,2,9
AADACL3_nt1,4,NA,3
ABCC1_nt1,4,3,2
ABCC8_nt1,2,NA,7
ABCD1_nt1,2,7,3
ABCG1_nt1,6,12,17
ABHD4_nt1,1,4,2
ABI1_nt1,2,6,2
ABL1_nt1,2,NA,4
ABTB2_nt1,8,7,7
ACACA_nt1,6,2,NA
ACO1_nt1,3,3,2
ACTA2_nt1,5,2,2
ACTL6A_nt1,4,6,2
ACTL7A_nt1,7,2,1
ACTRT1_nt1,8,NA,4
ACVR1_nt1,1,4,NA
ACVR2A_nt1,6,5,1
ADAMTS10_nt1,5,4,4
ADAMTS16_nt1,12,11,8
ADAP1_nt1,3,NA,2
ADARB1_nt1,8,6,7
ADCY5_nt1,20,13,6
ADIPOR1_nt1,5,5,6
ADSS_nt1,1,NA,1
AGPAT3_nt1,3,3,6
AGR2_nt1,2,NA,1
AIF1_nt1,5,7,4
AKIRIN1_nt1,5,2,6
AKR7A2_nt1,11,7,9
ALAS1_nt1,2,1,3
ALDH1L1_nt1,4,3,2
ALG10_nt1,6,2,2
ALG1L_nt1,3,1,NA
AMELX_nt1,1,1,2
AMMECR1_nt1,4,5,6
AMPD1_nt1,2,2,NA
ANGPT1_nt1,3,2,1
ANGPTL1_nt1,12,9,18
ANKRD18A_nt1,2,1,4
ANO1_nt1,8,3,2
ANO3_nt1,8,5,5
ANXA1_nt1,11,7,10
AOC2_nt1,5,4,7
AP1B1_nt1,2,2,NA
AP1G1_nt1,1,2,1
AP1M1_nt1,5,NA,4
AP3B1_nt1,3,1,6
AP3M1_nt1,4,3,11
AP3S1_nt1,6,9,5
APCS_nt1,4,2,6
APH1A_nt1,4,7,1
ARAF_nt1,3,5,3
ARFGAP2_nt1,4,3,1
ARFGEF1_nt1,5,NA,1
ARFIP1_nt1,5,3,13
ARHGAP10_nt1,3,NA,3
ARHGAP35_nt1,2,1,5
ARHGEF6_nt1,12,7,12
ARID1A_nt1,17,8,10
ARL8A_nt1,9,9,7
ARNT_nt1,2,1,NA
ARPC1A_nt1,8,4,4
ARPC5_nt1,1,2,1
ARPP19_nt1,1,2,2
ASAP1_nt1,6,1,5
ASF1A_nt1,4,2,2
ASIC1_nt1,2,2,NA
ATF2_nt1,12,3,2
ATG4A_nt1,2,4,2
ATP13A4_nt1,4,5,5
ATP2C1_nt1,10,8,7
ATP6V0D1_nt1,9,10,2
ATP6V1B1_nt1,6,6,10
ATP6V1C1_nt1,2,5,NA
ATP6V1E1_nt1,2,1,1
ATP8B1_nt1,12,8,10
ATP9A_nt1,9,7,5
ATRN_nt1,4,4,7
AVIL_nt1,9,2,1
AVP_nt1,5,NA,2
B4GALT2_nt1,7,4,5
B4GALT6_nt1,10,8,7
BARHL2_nt1,15,5,12
BCAT2_nt1,2,1,1
BCL11B_nt1,7,4,9
BECN2_nt1,6,5,5
BEST4_nt1,1,2,3
BEX2_nt1,8,7,6
BICD2_nt1,2,NA,4
BIRC3_nt1,1,3,3
BMP4_nt1,1,NA,1
BMP8B_nt1,1,1,3
BOD1L2_nt1,6,6,3
BRD3_nt1,9,11,4
BRSK2_nt1,1,2,3
BRWD3_nt1,3,NA,1
BTBD1_nt1,3,2,2
BTBD10_nt1,2,2,2
BTBD6_nt1,1,1,2
BTF3L4_nt1,2,NA,NA
BTG2_nt1,8,1,7
BTN2A2_nt1,3,2,2
BTNL8_nt1,5,2,2
BTRC_nt1,8,6,8
BZW2_nt1,1,1,NA
C1GALT1C1L_nt1,4,2,2
C1QTNF9B_nt1,4,4,4
C2CD4B_nt1,12,10,18
CA11_nt1,6,2,2
CAB39L_nt1,5,NA,NA
CABP5_nt1,6,5,6
CABP7_nt1,4,1,3
CACNA2D2_nt1,4,1,1
CACNA2D4_nt1,7,NA,5
CACNG7_nt1,16,9,5
CADPS2_nt1,8,4,5
CALB2_nt1,2,3,3
CALCRL_nt1,4,5,6
CAMK2N2_nt1,5,6,8
CAND2_nt1,6,5,6
CAP2_nt1,5,NA,3
CAPNS2_nt1,8,5,10
CAPZA2_nt1,2,2,1
CARHSP1_nt1,10,4,4
CASP5_nt1,4,2,2
CASQ2_nt1,6,6,6
CAV3_nt1,6,4,11
CBR3_nt1,3,1,5
CCDC74B_nt1,3,4,8
CCNL2_nt1,6,7,9
CCNYL1_nt1,12,5,6
CCT6B_nt1,1,1,NA
CD151_nt1,2,2,6
CD200R1L_nt1,4,2,4
CD209_nt1,8,5,5
CDC42BPB_nt1,8,7,10
CDH1_nt1,2,5,6
CDH2_nt1,4,2,4
CDK11B_nt1,1,1,NA
CDK15_nt1,1,2,5
CDK6_nt1,8,7,5
CDKN2B_nt1,9,14,10
CDNF_nt1,5,4,2
CDRT1_nt1,1,2,3
CDRT15L2_nt1,6,2,4
CDS2_nt1,1,5,2
CEACAM4_nt1,6,5,3
CELF2_nt1,4,3,2
CEPT1_nt1,11,5,12
CERS3_nt1,7,6,11
CERS6_nt1,9,4,9
CETN2_nt1,14,4,8
CHD2_nt1,9,8,9
CHI3L2_nt1,6,1,3
CHIC2_nt1,1,2,2
CHML_nt1,6,3,8
CHMP1B_nt1,2,3,10
CHP2_nt1,9,5,5
CHPF2_nt1,6,6,8
CHRFAM7A_nt1,6,6,3
CHRM4_nt1,12,15,17
CHRNA10_nt1,1,1,2
CHRNA5_nt1,2,4,NA
CHRNB2_nt1,7,1,2
CHSY3_nt1,7,8,2
CHUK_nt1,4,6,5
CIB3_nt1,1,2,NA
CKS2_nt1,6,5,3
CLASP2_nt1,5,4,3
CLCA4_nt1,3,3,2
CLCNKB_nt1,2,5,7
CLDN8_nt1,9,6,12
CLEC4C_nt1,1,NA,NA
CLTB_nt1,3,2,4
CLTCL1_nt1,2,1,2
CLVS2_nt1,1,2,NA
CNBP_nt1,7,10,6
CNNM4_nt1,11,3,6
CNOT6L_nt1,4,2,6
CNOT8_nt1,4,4,3
COL4A6_nt1,3,1,6
COPG2_nt1,4,1,1
COPZ2_nt1,1,2,NA
CORO2B_nt1,3,4,3
COX6A2_nt1,3,NA,NA
COX7B2_nt1,11,5,19
CPLX2_nt1,2,1,7
CPLX4_nt1,5,4,3
CRABP2_nt1,10,3,7
CREBBP_nt1,3,6,2
CRISP3_nt1,7,6,5
CRKL_nt1,7,5,7
CRYBB3_nt1,2,NA,5
CSAD_nt1,7,5,4
CSGALNACT2_nt1,5,1,2
CSTB_nt1,2,3,2
CSTF2T_nt1,5,7,5
CTNNB1_nt1,6,3,11
CTPS2_nt1,2,4,5
CTXN3_nt1,2,1,NA
CUL4B_nt1,2,1,4
CXCL6_nt1,4,4,5
CXCR2_nt1,3,2,4
CXorf40B_nt1,4,4,2
CYFIP2_nt1,3,2,5
CYP11B2_nt1,6,2,NA
CYP26C1_nt1,8,5,8
DAAM2_nt1,8,6,8
DCC_nt1,2,2,4
DDI2_nt1,2,3,3
DDR2_nt1,2,2,2
DDTL_nt1,5,1,4
DDX17_nt1,5,8,5
DDX21_nt1,8,7,NA
DDX39B_nt1,4,5,4
DDX3Y_nt1,10,4,13
DDX43_nt1,13,5,8
DEGS2_nt1,20,12,17
DENND5B_nt1,1,4,5
DENND6B_nt1,5,1,4
DERL3_nt1,9,3,4
DGKH_nt1,8,2,9
DGKZ_nt1,5,1,2
DHRS4L2_nt1,3,6,1
DIRAS2_nt1,6,11,17
DLX6_nt1,5,NA,1
DMWD_nt1,5,6,2
DMXL2_nt1,5,NA,1
DNAH17_nt1,8,4,1
DNAJC5B_nt1,3,11,11
DNASE1L2_nt1,10,15,9
DOC2B_nt1,3,NA,NA
DOCK4_nt1,1,2,NA
DPP4_nt1,3,4,1
DPP9_nt1,4,1,2
DPY19L2_nt1,2,1,2
DRD5_nt1,5,2,3
DSCAML1_nt1,6,7,4
DTNB_nt1,4,1,6
DTX4_nt1,11,1,4
DUOX2_nt1,5,3,3
DUSP21_nt1,3,NA,NA
DYNC1I2_nt1,2,2,NA
DYNC1LI2_nt1,3,1,1
DYNLT3_nt1,3,8,6
DYRK1B_nt1,3,4,3
DYRK3_nt1,7,NA,5
DYSF_nt1,3,8,7
EAF2_nt1,3,2,3
EDDM3B_nt1,2,2,3
EFHD2_nt1,3,4,1
EFR3B_nt1,4,1,2
EIF1B_nt1,7,3,8
EIF4E1B_nt1,2,2,5
ELANE_nt1,16,5,13
ELMO2_nt1,7,3,NA
ELOVL1_nt1,5,3,1
ELOVL5_nt1,4,9,4
EML6_nt1,2,5,2
EMX2_nt1,14,10,12
ENC1_nt1,6,3,5
ENOX2_nt1,4,2,4
ENTPD7_nt1,12,3,7
EPC2_nt1,7,5,2
ERC2_nt1,4,4,1
ERLIN2_nt1,8,7,6
ERO1B_nt1,1,2,4
ESRP2_nt1,2,2,NA
ESRRG_nt1,3,3,5
ETNPPL_nt1,4,4,3
ETS2_nt1,4,2,2
EVI5L_nt1,5,8,3
EXOC6B_nt1,10,1,4
EZH2_nt1,3,3,5
FAHD2B_nt1,2,2,2
FAM102B_nt1,10,6,7
FAM120C_nt1,1,NA,1
FAM126B_nt1,6,2,3
FAM133B_nt1,1,4,1
FAM160B2_nt1,1,NA,NA
FAM200B_nt1,2,1,2
FAM209B_nt1,4,2,1
FAM24B_nt1,3,4,6
FAM47B_nt1,8,5,9
FAM49B_nt1,5,5,1
FAM76B_nt1,3,4,4
FAM78B_nt1,10,2,3
FAM9C_nt1,1,NA,NA
FAR2_nt1,5,4,4
FARP2_nt1,2,1,4
FAT3_nt1,3,6,9
FBP2_nt1,2,1,2
FBXL20_nt1,1,1,2
FBXO17_nt1,2,3,7
FBXO25_nt1,3,2,3
FCGR1B_nt1,2,6,3
FCGR3B_nt1,3,1,6
FCN2_nt1,8,5,8
FEM1C_nt1,4,7,5
FES_nt1,7,4,2
FEZF2_nt1,2,7,3
FKBP9_nt1,6,4,4
FLVCR2_nt1,6,5,3
FN3KRP_nt1,13,10,9
FNDC3B_nt1,13,8,10
FOLH1_nt1,9,5,5
FOXR2_nt1,5,3,6
FRAT2_nt1,12,3,6
FRMD5_nt1,7,7,9
FRYL_nt1,6,7,8
FSCN2_nt1,4,6,10
FSTL5_nt1,7,4,3
FUCA2_nt1,7,9,8
FURIN_nt1,5,7,7
FUT2_nt1,4,2,1
FZD6_nt1,4,2,NA
G3BP2_nt1,2,NA,1
GABPB2_nt1,3,3,NA
GAD2_nt1,3,2,2
GALNT1_nt1,3,7,4
GALNT10_nt1,9,4,7
GALNT6_nt1,8,5,12
GALR3_nt1,2,5,4
GAPDHS_nt1,2,2,2
GATA3_nt1,3,6,6
GCA_nt1,3,7,5
GCOM1_nt1,2,4,6
GDI2_nt1,7,3,6
GFOD2_nt1,2,NA,NA
GFPT2_nt1,1,4,NA
GIT2_nt1,6,3,6
GLB1L_nt1,9,7,5
GLB1L3_nt1,2,3,6
GLS2_nt1,4,5,2
GMFG_nt1,1,2,3
GMPR2_nt1,4,3,3
GNA13_nt1,9,4,1
GNPDA2_nt1,4,2,NA
GOLGA7B_nt1,8,3,6
GOLPH3L_nt1,2,1,2
GPAT4_nt1,4,3,5
GPC6_nt1,4,3,7
GPD1L_nt1,3,2,7
GPR21_nt1,4,2,6
GPSM2_nt1,7,4,9
GPX2_nt1,6,2,8
GREB1L_nt1,3,1,1
GREM2_nt1,9,1,9
GRHL2_nt1,6,3,5
GRID2_nt1,6,6,4
GRIK5_nt1,6,2,6
GRIN2B_nt1,4,3,5
GRIP2_nt1,7,8,8
GRK3_nt1,6,2,4
GRM1_nt1,1,1,1
GRM3_nt1,1,3,NA
GSK3B_nt1,11,5,5
GSN_nt1,6,5,2
GXYLT2_nt1,1,NA,2
GYS2_nt1,6,3,4
HACD2_nt1,6,6,5
HAND2_nt1,6,2,3
HARS2_nt1,3,3,1
HCRTR2_nt1,2,5,1
HEATR5B_nt1,2,3,NA
HECW2_nt1,6,2,3
HEXB_nt1,1,1,1
HEY2_nt1,11,5,3
HIGD1C_nt1,1,1,1
HMGCLL1_nt1,4,1,NA
HMGCS2_nt1,1,1,1
HMGN4_nt1,10,5,4
HNF4G_nt1,12,4,13
HNRNPLL_nt1,9,2,2
HNRNPR_nt1,11,2,3
HOOK3_nt1,4,1,NA
HOXA5_nt1,16,9,7
HOXA6_nt1,4,4,2
HOXA7_nt1,6,3,3
HPR_nt1,5,6,5
HPRT1_nt1,4,2,3
HRASLS2_nt1,2,1,3
HS6ST3_nt1,1,NA,1
HSD17B13_nt1,6,7,6
HSD3B2_nt1,4,2,3
HSPA12B_nt1,3,1,2
HTN3_nt1,11,9,7
HTR1D_nt1,9,2,3
HTR1F_nt1,4,3,5
ICK_nt1,3,3,2
IDH2_nt1,10,6,5
IDI2_nt1,11,9,21
IFFO2_nt1,11,5,6
IFIT3_nt1,5,5,3
IL1RAPL2_nt1,3,2,6
IL36G_nt1,2,1,8
IMPDH2_nt1,1,4,NA
INSIG2_nt1,8,7,9
INTS6L_nt1,2,6,4
IPO5_nt1,4,3,5
IPO8_nt1,4,NA,3
ISL2_nt1,4,8,8
ITGB5_nt1,6,6,4
ITLN2_nt1,1,10,14
ITSN2_nt1,1,1,1
JRKL_nt1,7,3,2
KAT2B_nt1,3,4,7
KATNAL1_nt1,2,4,4
KBTBD7_nt1,6,2,2
KCNB2_nt1,10,5,9
KCNH5_nt1,4,6,3
KCNJ10_nt1,2,NA,3
KCNJ11_nt1,9,2,8
KCNK13_nt1,2,7,5
KCNK9_nt1,10,3,1
KCNS3_nt1,12,9,10
KCNT2_nt1,1,1,NA
KCTD15_nt1,4,1,5
KCTD2_nt1,1,1,NA
KCTD3_nt1,13,11,14
KDELC2_nt1,6,3,3
KDM5D_nt1,4,NA,NA
KDM6A_nt1,4,1,NA
KHDRBS3_nt1,12,7,7
KIAA1324L_nt1,4,3,NA
KIF13B_nt1,1,1,1
KIF21B_nt1,4,2,8
KIF3C_nt1,13,7,17
KIF4B_nt1,4,3,1
KLF7_nt1,2,1,2
KLHL13_nt1,4,9,12
KLHL2_nt1,1,1,NA
LANCL2_nt1,1,1,1
LARP1B_nt1,4,2,5
LCE3E_nt1,8,4,4
LDB2_nt1,4,NA,9
LDLRAD4_nt1,8,4,15
LEFTY2_nt1,19,19,16
LGI2_nt1,7,3,1
LGR6_nt1,6,4,10
LHFPL6_nt1,2,1,3
LHX1_nt1,11,1,4
LHX2_nt1,14,9,12
LHX8_nt1,3,2,6
LIN28B_nt1,3,4,10
LMAN2L_nt1,3,7,5
LMBR1L_nt1,2,1,2
LMNB2_nt1,4,2,7
LMO3_nt1,12,6,10
LMX1B_nt1,10,9,5
LRBA_nt1,4,1,NA
LRIG3_nt1,2,1,NA
LRP1B_nt1,1,2,1
LRRN3_nt1,4,5,9
LRRTM4_nt1,3,6,2
LYPLA2_nt1,1,5,2
LYZL2_nt1,6,9,5
MAB21L2_nt1,6,1,1
MAGOHB_nt1,5,5,5
MAGT1_nt1,4,3,3
MAN2A2_nt1,10,2,1
MANEAL_nt1,4,1,1
MAOB_nt1,3,4,6
MAP2K2_nt1,3,5,1
MAP3K13_nt1,5,1,4
MAP3K15_nt1,4,1,2
MAP3K3_nt1,13,8,9
MAPK3_nt1,2,2,1
MAPK8IP3_nt1,5,4,NA
MAPRE3_nt1,2,NA,1
MAT2A_nt1,3,6,NA
MBOAT2_nt1,1,2,1
MDGA2_nt1,2,1,NA
MED12L_nt1,9,6,4
MED13L_nt1,3,3,4
METTL2B_nt1,3,1,NA
METTL7B_nt1,9,4,4
MFN2_nt1,7,4,3
MGAM_nt1,4,3,6
MGAT4B_nt1,2,2,2
MICB_nt1,8,5,3
MID2_nt1,2,1,2
MKNK2_nt1,6,3,6
MLLT3_nt1,4,NA,2
MMD2_nt1,1,7,3
MMEL1_nt1,5,NA,14
MOAP1_nt1,10,2,1
MORF4L2_nt1,9,5,3
MPP2_nt1,5,8,11
MPP3_nt1,4,3,1
MPPED2_nt1,6,2,5
MPST_nt1,1,2,4
MSC_nt1,2,2,3
MSI2_nt1,3,4,4
MSX2_nt1,4,13,6
MTHFD1L_nt1,7,4,5
MTHFD2L_nt1,6,3,4
MTNR1B_nt1,7,NA,3
MTSS1L_nt1,2,NA,NA
MX2_nt1,6,2,7
MYO1B_nt1,2,3,5
MYO1C_nt1,3,1,NA
MYO1D_nt1,4,2,3
MYO1F_nt1,5,6,15
MZT2B_nt1,2,2,NA
NAA11_nt1,2,3,1
NAA16_nt1,1,NA,5
NABP2_nt1,2,2,2
NAP1L4_nt1,3,NA,2
NAPB_nt1,2,NA,3
NAT2_nt1,7,5,9
NAV3_nt1,1,2,6
NBPF3_nt1,4,4,3
NCKAP1L_nt1,15,8,5
NDEL1_nt1,12,5,4
NDUFA4L2_nt1,3,1,4
NECAP2_nt1,8,8,8
NEK7_nt1,1,NA,1
NELL2_nt1,3,2,2
NHLH2_nt1,10,14,17
NIPAL1_nt1,1,1,5
NIPSNAP2_nt1,6,4,2
NIPSNAP3B_nt1,2,2,NA
NKIRAS2_nt1,8,5,3
NLN_nt1,1,2,3
NLRP7_nt1,4,3,6
NOL4L_nt1,3,2,6
NONO_nt1,1,4,NA
NOVA2_nt1,16,6,4
NPR2_nt1,5,12,5
NPTX2_nt1,2,2,7
NR1H3_nt1,9,3,8
NR2C2_nt1,7,5,4
NR5A2_nt1,2,3,2
NSG2_nt1,3,1,1
NT5C_nt1,1,1,5
NT5DC3_nt1,4,3,2
NTN3_nt1,6,2,3
NTNG2_nt1,3,4,NA
NUCB2_nt1,4,6,5
NUMBL_nt1,4,1,3
NXPH2_nt1,3,2,8
NXT2_nt1,5,3,3
OBP2B_nt1,3,1,NA
OCM2_nt1,11,8,7
OGDHL_nt1,8,NA,4
OSBP2_nt1,3,2,NA
OTUD7B_nt1,9,9,13
OXSR1_nt1,2,4,3
P2RY4_nt1,2,1,2
P4HA2_nt1,3,4,NA
PACS2_nt1,2,4,8
PAFAH1B3_nt1,5,4,8
PAIP2B_nt1,8,6,5
PAPSS2_nt1,3,4,2
PARVB_nt1,2,3,1
PAX7_nt1,8,8,6
PCK2_nt1,4,4,6
PCYT1B_nt1,6,11,6
PDCL3_nt1,3,2,4
PDE1B_nt1,1,3,2
PDE6H_nt1,1,3,1
PDE7B_nt1,5,8,3
PDE8B_nt1,9,4,13
PDHA2_nt1,3,1,3
PDS5B_nt1,3,NA,NA
PF4V1_nt1,12,3,4
PFN2_nt1,5,1,2
PGK2_nt1,6,1,9
PGLYRP4_nt1,4,5,1
PGM1_nt1,3,1,3
PGM2L1_nt1,4,NA,5
PHKA2_nt1,10,11,9
PHKG2_nt1,5,4,5
PHOX2B_nt1,7,6,10
PHTF2_nt1,3,NA,NA
PHYHIPL_nt1,1,NA,NA
PI15_nt1,11,6,4
PIK3CD_nt1,3,2,3
PILRB_nt1,7,5,NA
PITPNB_nt1,5,1,NA
PKM_nt1,9,8,NA
PKNOX2_nt1,9,4,10
PLA2G2E_nt1,9,4,7
PLAGL2_nt1,1,1,7
PLCB3_nt1,4,5,1
PLCL2_nt1,1,1,4
PLPP5_nt1,4,NA,6
PLPPR5_nt1,1,1,NA
PMM2_nt1,1,1,NA
PMPCB_nt1,2,1,NA
PNPLA7_nt1,8,4,2
POM121C_nt1,10,5,9
PPA2_nt1,6,3,4
PPIP5K2_nt1,4,NA,NA
PPM1B_nt1,6,2,12
PPP1R14C_nt1,3,3,NA
PPP2CB_nt1,7,5,22
PPP2R1B_nt1,2,5,5
PRELID3B_nt1,3,2,NA
PREX2_nt1,1,NA,NA
PRKAA2_nt1,2,1,NA
PRKAB2_nt1,9,3,5
PRKAR1B_nt1,1,2,10
PRKAR2B_nt1,3,3,4
PRKCD_nt1,1,4,2
PRKCH_nt1,9,11,2
PRMT8_nt1,5,7,11
PROKR2_nt1,4,NA,NA
PRPF40B_nt1,13,11,6
PRPSAP2_nt1,6,8,9
PRRX2_nt1,9,6,4
PRSS41_nt1,6,NA,9
PSEN2_nt1,3,2,3
PSKH2_nt1,6,3,3
PSMA8_nt1,2,3,NA
PSMB10_nt1,3,7,5
PSMB5_nt1,1,2,NA
PSMB6_nt1,1,3,NA
PTGS2_nt1,1,NA,NA
PTPN1_nt1,1,2,1
PTPN11_nt1,1,NA,1
PTPN14_nt1,2,NA,NA
PTPN4_nt1,3,1,8
PTPRE_nt1,3,6,3
PUM2_nt1,5,5,5
PURB_nt1,1,1,2
PXDNL_nt1,5,5,3
PYCR2_nt1,14,12,9
RAB22A_nt1,6,3,1
RAB26_nt1,4,2,6
RAB33B_nt1,2,3,3
RAB39B_nt1,1,1,5
RABL2B_nt1,2,1,1
RAD23B_nt1,1,7,NA
RALB_nt1,15,11,13
RALGPS2_nt1,5,8,3
RALYL_nt1,3,4,4
RANBP10_nt1,2,4,4
RANBP17_nt1,3,2,NA
RAPGEF6_nt1,3,3,5
RASA3_nt1,2,2,4
RASD2_nt1,4,3,4
RASGRF2_nt1,4,4,NA
RASL10B_nt1,3,9,3
RASSF4_nt1,4,3,9
RBBP7_nt1,1,NA,4
RBM38_nt1,2,3,7
RBPMS2_nt1,3,1,NA
RCAN3_nt1,3,NA,3
